run_id=security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-complz4-trial2
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-complz4-trial2/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
4995 records sent, 998.6 records/sec (0.98 MB/sec), 58.2 ms avg latency, 1015.0 ms max latency.
5009 records sent, 1000.8 records/sec (0.98 MB/sec), 5.0 ms avg latency, 10.0 ms max latency.
5003 records sent, 1000.2 records/sec (0.98 MB/sec), 4.9 ms avg latency, 18.0 ms max latency.
5003 records sent, 1000.0 records/sec (0.98 MB/sec), 4.9 ms avg latency, 10.0 ms max latency.
5001 records sent, 1000.2 records/sec (0.98 MB/sec), 4.9 ms avg latency, 26.0 ms max latency.
5007 records sent, 1000.0 records/sec (0.98 MB/sec), 4.9 ms avg latency, 11.0 ms max latency.
5003 records sent, 1000.2 records/sec (0.98 MB/sec), 4.9 ms avg latency, 30.0 ms max latency.
5006 records sent, 1000.2 records/sec (0.98 MB/sec), 4.8 ms avg latency, 28.0 ms max latency.
5005 records sent, 1000.4 records/sec (0.98 MB/sec), 4.8 ms avg latency, 9.0 ms max latency.
5001 records sent, 1000.0 records/sec (0.98 MB/sec), 4.7 ms avg latency, 9.0 ms max latency.
5003 records sent, 1000.0 records/sec (0.98 MB/sec), 5.2 ms avg latency, 15.0 ms max latency.
5004 records sent, 1000.0 records/sec (0.98 MB/sec), 5.4 ms avg latency, 31.0 ms max latency.
5003 records sent, 1000.4 records/sec (0.98 MB/sec), 5.0 ms avg latency, 15.0 ms max latency.
5005 records sent, 1000.2 records/sec (0.98 MB/sec), 5.1 ms avg latency, 38.0 ms max latency.
5002 records sent, 1000.2 records/sec (0.98 MB/sec), 4.8 ms avg latency, 28.0 ms max latency.
5003 records sent, 1000.2 records/sec (0.98 MB/sec), 4.8 ms avg latency, 11.0 ms max latency.
5002 records sent, 1000.0 records/sec (0.98 MB/sec), 4.8 ms avg latency, 26.0 ms max latency.
5005 records sent, 1000.2 records/sec (0.98 MB/sec), 4.8 ms avg latency, 15.0 ms max latency.
5006 records sent, 1000.2 records/sec (0.98 MB/sec), 4.9 ms avg latency, 30.0 ms max latency.
100000 records sent, 999.750062 records/sec (0.98 MB/sec), 7.59 ms avg latency, 1015.00 ms max latency, 5 ms 50th, 8 ms 95th, 164 ms 99th, 296 ms 99.9th.
