producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
4994 records sent, 998.6 records/sec (0.98 MB/sec), 71.7 ms avg latency, 1084.0 ms max latency.
5005 records sent, 1000.4 records/sec (0.98 MB/sec), 5.6 ms avg latency, 14.0 ms max latency.
5004 records sent, 1000.2 records/sec (0.98 MB/sec), 5.7 ms avg latency, 31.0 ms max latency.
5003 records sent, 1000.0 records/sec (0.98 MB/sec), 5.7 ms avg latency, 40.0 ms max latency.
5003 records sent, 1000.2 records/sec (0.98 MB/sec), 5.4 ms avg latency, 16.0 ms max latency.
5000 records sent, 1000.0 records/sec (0.98 MB/sec), 5.5 ms avg latency, 35.0 ms max latency.
5000 records sent, 999.8 records/sec (0.98 MB/sec), 5.8 ms avg latency, 33.0 ms max latency.
5005 records sent, 1000.8 records/sec (0.98 MB/sec), 5.5 ms avg latency, 26.0 ms max latency.
5005 records sent, 1000.4 records/sec (0.98 MB/sec), 5.5 ms avg latency, 21.0 ms max latency.
5004 records sent, 1000.2 records/sec (0.98 MB/sec), 5.5 ms avg latency, 18.0 ms max latency.
5003 records sent, 1000.2 records/sec (0.98 MB/sec), 5.5 ms avg latency, 49.0 ms max latency.
5006 records sent, 1000.2 records/sec (0.98 MB/sec), 5.6 ms avg latency, 26.0 ms max latency.
5003 records sent, 999.8 records/sec (0.98 MB/sec), 5.4 ms avg latency, 18.0 ms max latency.
5001 records sent, 1000.2 records/sec (0.98 MB/sec), 5.4 ms avg latency, 20.0 ms max latency.
5006 records sent, 1000.0 records/sec (0.98 MB/sec), 5.6 ms avg latency, 25.0 ms max latency.
5008 records sent, 1000.4 records/sec (0.98 MB/sec), 5.6 ms avg latency, 24.0 ms max latency.
5006 records sent, 1000.4 records/sec (0.98 MB/sec), 5.4 ms avg latency, 23.0 ms max latency.
5004 records sent, 1000.2 records/sec (0.98 MB/sec), 5.4 ms avg latency, 23.0 ms max latency.
5003 records sent, 1000.2 records/sec (0.98 MB/sec), 5.8 ms avg latency, 38.0 ms max latency.
100000 records sent, 999.660116 records/sec (0.98 MB/sec), 8.84 ms avg latency, 1084.00 ms max latency, 5 ms 50th, 9 ms 95th, 197 ms 99th, 340 ms 99.9th.
